geonameid;name;asciiname;latitude;longitude;feature code
722947;Almáskert Vasúti Megállóhely;Almaskert Vasuti Megallohely;46,6667;20,5000;RSTP
722952;Almár Vasúti Megállóhely;Almar Vasuti Megallohely;47,9667;20,3500;RSTP
722965;Aldebrő Vasúti Megállóhely;Aldebro Vasuti Megallohely;47,7833;20,2167;RSTP
722972;Albapuszta Vasúti Megállóhely;Albapuszta Vasuti Megallohely;47,7103;21,8683;RSTP
722996;Ajak Vasúti Megállóhely;Ajak Vasuti Megallohely;48,1833;22,0500;RSTP
723028;Abonyi Út Vasúti Megállóhely;Abonyi Ut Vasuti Megallohely;47,2000;20,1333;RSTP
723038;Abaújkér Vasúti Megállóhely;Abaujker Vasuti Megallohely;48,3000;21,2000;RSTP
3042510;Zrínyitelep Vasúti Megállóhely;Zrinyitelep Vasuti Megallohely;46,2833;17,1333;RSTP
3042567;Zánka-Úttörőváros Vasúti Megállóhely;Zanka-Uttorovaros Vasuti Megallohely;46,8667;17,7000;RSTP
3042577;Zamárdi Vasúti Megállóhely;Zamardi Vasuti Megallohely;46,8833;17,9000;RSTP
3042592;Zalaszentlőrinc Vasúti Megállóhely;Zalaszentlorinc Vasuti Megallohely;46,9167;16,8833;RSTP
3042611;Zalapatakalja Vasúti Megállóhely;Zalapatakalja Vasuti Megallohely;46,8500;16,6000;RSTP
3042632;Zalagyömörő Vasúti Megállóhely;Zalagyomoro Vasuti Megallohely;47,0167;17,2167;RSTP
3042636;Zalaegerszeg-Ola Vasúti Megállóhely;Zalaegerszeg-Ola Vasuti Megallohely;46,8333;17,8167;RSTP
3042667;Zádor Vasúti Megállóhely;Zador Vasuti Megallohely;45,9667;17,6667;RSTP
3042695;Vörs Vasúti Megállóhely;Vors Vasuti Megallohely;46,6667;17,2667;RSTP
3042773;Vizslás Vasúti Megállóhely;Vizslas Vasuti Megallohely;48,0399;19,8072;RSTP
3042794;Vitnyéd-Csermajor Vasúti Megállóhely;Vitnyed-Csermajor Vasuti Megallohely;47,5820;16,9872;RSTP
3042843;Vinye Vasúti Megállóhely;Vinye Vasuti Megallohely;47,3667;17,8167;RSTP
3042857;Vilonya-Királyszentistván Vasúti Megállóhely;Vilonya-Kiralyszentistvan Vasuti Megallohely;47,1167;18,0667;RSTP
3042868;Villánykövesd Vasúti Megállóhely;Villanykovesd Vasuti Megallohely;45,8833;18,4333;RSTP
3042876;Világospuszta Vasúti Megállóhely;Vilagospuszta Vasuti Megallohely;47,9167;19,2167;RSTP
3042887;Világoshegy Vasúti Megállóhely;Vilagoshegy Vasuti Megallohely;46,8667;19,9500;RSTP
3042930;Veszkény Vasúti Megállóhely;Veszkeny Vasuti Megallohely;47,5872;17,0995;RSTP
3042940;Vértesszőlős Vasúti Megállóhely;Vertesszolos Vasuti Megallohely;47,6167;18,3833;RSTP
3042955;Verőcemaros Felső Vasúti Megállóhely;Verocemaros Felso Vasuti Megallohely;47,8333;19,0000;RSTP
3042991;Velence Vasúti Megállóhely;Velence Vasuti Megallohely;47,2333;18,6667;RSTP
3042996;Velencefürdő Vasúti Megállóhely;Velencefurdo Vasuti Megallohely;47,2134;18,6400;RSTP
3043018;Vecsés Kertekalja Vasúti Megálló;Vecses Kertekalja Vasuti Megallo;47,4032;19,2797;RSTP
3043067;Vasegerszeg Vasúti Megállóhely;Vasegerszeg Vasuti Megallohely;47,3745;16,9283;RSTP
3043098;Városlőd Vasúti Megállóhely;Varoslod Vasuti Megallohely;47,1444;17,6531;RSTP
3043103;Városi Park Vasúti Megállóhely;Varosi Park Vasuti Megallohely;46,7000;19,8667;RSTP
3043177;Vasúti Megállóhely Várda;Vasuti Megallohely Varda;46,4500;17,7333;RSTP
3043188;Váralja Vasúti Megállóhely;Varalja Vasuti Megallohely;46,2833;18,4333;RSTP
3043211;Vámoscsalád Vasúti Megállóhely;Vamoscsalad Vasuti Megallohely;47,3851;16,9604;RSTP
3043283;Váckisújfalu Vasúti Megállóhely;Vackisujfalu Vasuti Megallohely;47,7000;19,3500;RSTP
3043287;Váchartyán Vasúti Megállóhely;Vachartyan Vasuti Megallohely;47,7333;19,2500;RSTP
3043292;Vác-Alsóváros Vasúti Megállóhely;Vac-Alsovaros Vasuti Megallohely;47,7667;19,1500;RSTP
3043297;Uzsabánya Alsó Vasúti Megállóhely;Uzsabanya Also Vasuti Megallohely;46,9000;17,3500;RSTP
3043298;Uzovicstelep Vasúti Megállóhely;Uzovicstelep Vasuti Megallohely;46,8000;19,3000;RSTP
3043319;Úrihegy Vasúti Megállóhely;Urihegy Vasuti Megallohely;46,9000;19,6333;RSTP
3043367;Újvenyim Vasúti Megállóhely;Ujvenyim Vasuti Megallohely;46,9366;18,8719;RSTP
3043469;Újpest Vasúti Megállóhely;Ujpest Vasuti Megallohely;47,5582;19,0800;RSTP
3043523;Újkér Vasúti Megállóhely;Ujker Vasuti Megallohely;47,4549;16,7871;RSTP
3043670;Türje Vasúti Megállóhely;Turje Vasuti Megallohely;46,9833;17,0833;RSTP
3043713;Tóvároskert Vasúti Megállóhely;Tovaroskert Vasuti Megallohely;47,6487;18,3475;RSTP
3043753;Tőserdő Vasúti Megállóhely;Toserdo Vasuti Megallohely;46,8500;19,9833;RSTP
3043777;Törökbálint Vasúti Megállóhely;Torokbalint Vasuti Megallohely;47,4495;18,9109;RSTP
3043785;Tormásliget Vasúti Megállóhely;Tormasliget Vasuti Megallohely;47,4305;16,7823;RSTP
3043817;Tompa Vasúti Megállóhely;Tompa Vasuti Megallohely;46,2197;19,5885;RSTP
3043879;Tófej Vasúti Megállóhely;Tofej Vasuti Megallohely;46,6667;16,8000;RSTP
3043902;Tiszaalpár Felső Vasúti Megállóhely;Tiszaalpar Felso Vasuti Megallohely;46,8333;19,9667;RSTP
3043911;Tímár utca vasúti megállóhely;Timar utca vasuti megallohely;47,5335;19,0440;RSTP
3043967;Terézhalom Vasúti Megállóhely;Terezhalom Vasuti Megallohely;46,3167;19,3667;RSTP
3043983;Tengelic Vasúti Megállóhely;Tengelic Vasuti Megallohely;46,5167;18,7167;RSTP
3044031;Teklefalu Vasúti Megállóhely;Teklefalu Vasuti Megallohely;45,9500;17,7333;RSTP
3044066;Tát Vasúti Megállóhely;Tat Vasuti Megallohely;47,7500;18,6333;RSTP
3044111;Tárkány-Csép Vasúti Megállóhely;Tarkany-Csep Vasuti Megallohely;47,5952;18,0414;RSTP
3044148;Tápiószentmárton Vasúti Megállóhely;Tapioszentmarton Vasuti Megallohely;47,3667;19,8000;RSTP
3044256;Szügy Vasúti Megállóhely;Szugy Vasuti Megallohely;48,0333;19,3333;RSTP
3044287;Szörény Vasúti Megállóhely;Szoreny Vasuti Megallohely;45,9667;17,6833;RSTP
3044293;Szőny Vasúti Megállóhely;Szony Vasuti Megallohely;47,7359;18,1767;RSTP
3044296;Szőny-Déli Vasúti Megállóhely;Szony-Deli Vasuti Megallohely;47,7358;18,1423;RSTP
3044308;Szombathely-Szőlős Vasúti Megállóhely;Szombathely-Szolos Vasuti Megallohely;47,2064;16,6419;RSTP
3044315;Szőlőstelep Vasúti Megállóhely;Szolostelep Vasuti Megallohely;47,4500;19,5667;RSTP
3044361;Szőkéd Vasúti Megállóhely;Szoked Vasuti Megallohely;45,9672;18,2906;RSTP
3044367;Sződ-Sződliget Vasúti Megállóhely;Szod-Szodliget Vasuti Megallohely;47,7283;19,1550;RSTP
3044379;Szob Alsó Vasúti Megállóhely;Szob Also Vasuti Megallohely;47,8167;18,8833;RSTP
3044457;Szikra Vasúti Megállóhely;Szikra Vasuti Megallohely;46,8667;19,9667;RSTP
3044527;Szepezdfürdő Vasúti Megállóhely;Szepezdfurdo Vasuti Megallohely;46,8500;17,6500;RSTP
3044566;Szentmártonkáta Vasúti Megállóhely;Szentmartonkata Vasuti Megallohely;47,4274;19,6952;RSTP
3044577;Szentléránt Vasúti Megállóhely;Szentlerant Vasuti Megallohely;47,1167;16,7500;RSTP
3044688;Szentdénes Vasúti Megállóhely;Szentdenes Vasuti Megallohely;46,0333;17,9333;RSTP
3044756;Szekszárd-Palánk Vasúti Megállóhely;Szekszard-Palank Vasuti Megallohely;46,3833;18,7333;RSTP
3044772;Székesfehérvár Repülőtér vasúti megállóhely;Szekesfehervar Repueloter vasuti megallohely;47,1599;18,4063;RSTP
3044815;Szebény Vasúti Megállóhely;Szebeny Vasuti Megallohely;46,1500;18,6000;RSTP
3044831;Szatina-kishajmás Vasúti Megállóhely;Szatina-kishajmas Vasuti Megallohely;46,2000;18,0833;RSTP
3044838;Szár Vasúti Megállóhely;Szar Vasuti Megallohely;47,4777;18,5348;RSTP
3044896;Szárazd Vasúti Megállóhely;Szarazd Vasuti Megallohely;46,5967;18,4254;RSTP
3044950;Szalatnak Vasúti Megállóhely;Szalatnak Vasuti Megallohely;46,2833;18,2833;RSTP
3044974;Szakmár Vasúti Megállóhely;Szakmar Vasuti Megallohely;46,5333;19,0667;RSTP
3045019;Szabadságtelep Vasúti Megállóhely;Szabadsagtelep Vasuti Megallohely;47,5500;19,2167;RSTP
3045044;Süttő Felső Vasúti Megállóhely;Sutto Felso Vasuti Megallohely;47,7564;18,4381;RSTP
3045109;Sövénykút Vasúti Megállóhely;Sovenykut Vasuti Megallohely;47,4167;18,1333;RSTP
3045153;Soroksár Felső Vasúti Megállóhely;Soroksar Felso Vasuti Megallohely;47,4167;19,1167;RSTP
3045164;Sorkifalud Vasúti Megállóhely;Sorkifalud Vasuti Megallohely;47,1333;16,7167;RSTP
